,id,name,employment_bus,employment_car,education_bus,education_car,healthcare_bus,healthcare_car,total_bus,total_car,employment_ratio,education_ratio,healthcare_ratio,ratio
133,E10000007,Derbyshire,80.0,3021.0,65.0,1843.0,26.0,742.0,160.0,5601.0,0.068731848983543,0.0759345794392523,0.0868055555555555,0.0695611577964519
134,E10000008,Devon,64.0,2211.0,41.0,1804.0,19.0,647.0,124.0,4662.0,0.3411764705882353,0.2307692307692307,0.4,0.297752808988764
135,E10000011,East Sussex,56.0,2979.0,30.0,1862.0,16.0,734.0,101.0,5574.0,0.23865536971830978,0.183206106870229,0.2857142857142857,0.22453060107930672
136,E10000012,Essex,164.0,3816.0,87.0,2686.0,49.0,1036.0,300.0,7538.0,0.0913461538461538,0.0844155844155844,0.1212121212121212,0.0902255639097744
137,E10000013,Gloucestershire,73.0,1780.0,45.0,1408.0,19.0,521.0,131.0,3709.0,0.1446280991735537,0.1041666666666666,0.1764705882352941,0.122167487684729
138,E10000014,Hampshire,51.0,2496.0,32.0,1640.0,13.0,605.0,93.0,4736.0,0.0710659898477157,0.0833333333333333,0.0851063829787234,0.0734463276836158
139,E10000015,Hertfordshire,127.0,3721.0,93.0,2518.0,44.0,1085.0,263.0,7307.0,0.1071729957805907,0.1128640776699029,0.1333333333333333,0.11256414787619701
140,E10000016,Kent,94.0,3725.0,65.0,2566.0,24.0,1018.0,182.0,7295.0,0.2447916666666666,0.2176870748299319,0.303030303030303,0.2361261225696108
141,E10000017,Lancashire,109.0,2758.0,87.0,2112.0,29.0,848.0,222.0,5718.0,0.1818181818181818,0.131578947368421,0.1594202898550724,0.15001132749136842
142,E10000018,Leicestershire,72.0,2109.0,43.0,1669.0,24.0,634.0,139.0,4412.0,0.0662824207492795,0.0492307692307692,0.0867924528301886,0.0604761904761904
143,E10000019,Lincolnshire,61.0,569.0,51.0,471.0,18.0,143.0,129.0,1182.0,0.2584745762711864,0.2222222222222222,0.3272727272727272,0.25
144,E10000020,Norfolk,110.0,1790.0,79.0,1099.0,24.0,419.0,211.0,3308.0,0.3208722741433021,0.2676056338028169,0.3333333333333333,0.2964071856287425
145,E10000024,Nottinghamshire,167.0,3055.0,104.0,1913.0,48.0,735.0,319.0,5703.0,0.1847133757961783,0.1721854304635761,0.2941176470588235,0.1900584795321637
146,E10000025,Oxfordshire,99.0,1199.0,64.0,862.0,26.0,299.0,189.0,2352.0,0.2058212058212058,0.1564792176039119,0.2826086956521739,0.1924643584521385
147,E10000028,Staffordshire,85.0,2099.0,57.0,1681.0,29.0,621.0,170.0,4379.0,0.1209103840682788,0.0973451327433628,0.1717791411042944,0.1168458781362007
148,E10000029,Suffolk,87.0,2936.0,52.0,2286.0,15.0,865.0,154.0,6087.0,0.2957746478873239,0.2129629629629629,0.3181818181818182,0.2637362637362637
149,E10000030,Surrey,132.0,3890.0,77.0,2493.0,29.0,1020.0,238.0,7330.0,0.635593220338983,0.3557692307692308,0.64,0.5182186234817814
150,E10000031,Warwickshire,68.0,2947.0,49.0,1962.0,27.0,722.0,137.0,5483.0,0.0648769574944071,0.0584028605482717,0.0576271186440678,0.0612431444241316
151,E10000032,West Sussex,79.0,3724.0,50.0,2501.0,16.0,1083.0,129.0,7290.0,0.1303630363036303,0.0964187327823691,0.135593220338983,0.1178082191780822
152,E10000034,Worcestershire,59.0,2706.0,37.0,2082.0,12.0,795.0,108.0,5583.0,0.0690265486725663,0.0675675675675675,0.0733333333333333,0.0687022900763358
