,id,name,bus_area,car_area,ratio
56,E06000060,Buckinghamshire,99.40373114558629,3564.6204139441406,0.044370536565177705
57,E06000061,North Northamptonshire,24.835616091803647,2220.6290122936844,0.0070202337043002005
58,E06000062,West Northamptonshire,59.97481485395663,3275.1058274238267,0.013293932880511101
59,E06000063,Cumberland,51.81592432861566,3061.3176955002673,0.0441330772735457
60,E06000064,Westmorland and Furness,36.709703846857614,4556.707490291221,0.045599580526231004
61,E06000065,North Yorkshire,70.85011779794151,4273.828935357344,0.0264929871002941
62,E06000066,Somerset,51.49486505616451,2757.6602685976463,0.0228035697809988
63,E08000001,Bolton,74.37703604158408,2280.7210206005416,0.018034737373348
64,E08000002,Bury,67.86948562676919,2821.4245616927246,0.016499605435490602
65,E08000003,Manchester,112.08309868117786,2095.320544219999,0.030343371012153
66,E08000004,Oldham,76.86277154250617,2797.4317155740778,0.0177037981815076
67,E08000005,Rochdale,55.479695408582124,3048.458300689301,0.012444282017716798
68,E08000006,Salford,77.03339115925249,1523.8856273779306,0.021954321694918903
69,E08000007,Stockport,55.68377961444453,2302.6018559116237,0.0141457333134597
70,E08000008,Tameside,66.63360584893924,2269.787105973356,0.0165221713016378
71,E08000009,Trafford,86.03925954490201,2017.818247597399,0.022762428717769
72,E08000010,Wigan,77.23855392217892,2144.228248237327,0.0231190814507019
73,E08000011,Knowsley,49.03491478095636,1550.5270117436567,0.016260270492455202
74,E08000012,Liverpool,75.14609766063116,1701.61578030427,0.028189778961504597
75,E08000013,St. Helens,64.63550031967843,2253.236234570127,0.0177525902308668
76,E08000014,Sefton,55.72205736583876,2034.2235265323404,0.0459851674074357
77,E08000015,Wirral,62.98788209083754,1549.3437586024788,0.0333265671167681
78,E08000016,Barnsley,72.97576941573357,2624.6242781210503,0.0193745289316159
79,E08000017,Doncaster,110.83312154378729,3175.212769972245,0.023511360698143198
80,E08000018,Rotherham,62.09732468591061,2769.602920520256,0.0158190829724648
81,E08000019,Sheffield,104.89296734858915,3374.357339810241,0.0352418680853972
82,E08000021,Newcastle upon Tyne,144.47681179422688,1933.2329010575336,0.045685583302462696
83,E08000022,North Tyneside,89.14754976532862,1982.9715693342987,0.0328587222256697
84,E08000023,South Tyneside,81.5503601391523,2020.0264274212059,0.0356461601015774
85,E08000024,Sunderland,82.28509731014381,1915.34141336182,0.0384299909061539
86,E08000025,Birmingham,133.84601477901705,3629.633243237957,0.0372633428558553
87,E08000026,Coventry,81.71405262443119,2491.5432329798846,0.0209819272026137
88,E08000027,Dudley,60.35877506285842,2346.621372065013,0.018611503257023102
89,E08000028,Sandwell,91.1017985653684,3053.998671324427,0.0211756706935967
90,E08000029,Solihull,56.44504176715299,3985.084532009658,0.0190811679637599
91,E08000030,Walsall,78.84804834408715,2482.1948637307205,0.0191296227890249
92,E08000031,Wolverhampton,75.16520191794447,2312.582256095549,0.0225302437360261
93,E08000032,Bradford,86.06206949685307,2455.43530448465,0.029508359756198598
94,E08000033,Calderdale,85.04075010067791,2897.177608591494,0.0335524512113542
95,E08000034,Kirklees,58.58059530777089,2875.7992885439785,0.0221837118286682
96,E08000035,Leeds,123.35417442497294,3368.4775721205438,0.0306903403187805
97,E08000036,Wakefield,94.60131925188442,3532.957824108046,0.034165520183891004
98,E08000037,Gateshead,133.5222565171713,1547.8032987805104,0.0406367413401279
99,E09000001,City of London,130.75529878608796,440.11281834806346,0.0760802713013795
100,E09000002,Barking and Dagenham,93.67846720818919,1694.2957928611313,0.0285469045771519
101,E09000003,Barnet,95.29950524781128,2201.330951604855,0.0337640698190905
102,E09000004,Bexley,72.24912222113362,3318.278496975098,0.033443388325537594
103,E09000005,Brent,98.68204626129179,1561.1287669047276,0.0517905922426842
104,E09000006,Bromley,87.9495575247114,3589.4201018185504,0.048652778827742604
105,E09000007,Camden,193.10893683072294,1867.2327664894574,0.18329677196857938
106,E09000008,Croydon,95.93204821116572,3093.2862824988256,0.0862111451848923
107,E09000009,Ealing,102.53521385082631,2245.443157136189,0.042754280752009696
108,E09000010,Enfield,98.13558542655053,2538.9237649329602,0.0312161371697511
109,E09000011,Greenwich,114.73492204377098,2951.3070259797005,0.0596205702553038
110,E09000012,Hackney,119.9435012053718,2187.9970633817607,0.1311090477680335
111,E09000013,Hammersmith and Fulham,113.18891464124547,1074.5322357225045,0.04973406123565009
112,E09000014,Haringey,114.86720991484742,2036.5706075155192,0.0700833761282628
113,E09000015,Harrow,118.74090152344871,2329.264398026409,0.0699791703630867
114,E09000016,Havering,70.15748981646676,2562.0248526027835,0.0288866431575049
115,E09000017,Hillingdon,93.99694317022367,2715.8083009481497,0.0277997345590486
116,E09000018,Hounslow,79.87924341741363,2294.1653093251243,0.0397226894599124
117,E09000019,Islington,154.05209828426138,1285.412770972297,0.1512615721759552
118,E09000020,Kensington and Chelsea,121.0731342321392,990.0256547914792,0.0830856387749133
119,E09000021,Kingston upon Thames,80.23933268180721,2349.840336534473,0.0623917419322521
120,E09000022,Lambeth,155.0345474609021,537.9094377816896,0.18243476914813572
121,E09000023,Lewisham,52.95230858095158,2008.6604044396042,0.034084932863860204
122,E09000024,Merton,103.91230497403696,1885.5864990215146,0.0749030183781453
123,E09000025,Newham,164.83749275484982,2129.820813836603,0.0926516527681347
124,E09000026,Redbridge,100.99782572157079,3989.4967525476172,0.3459686997490827
125,E09000027,Richmond upon Thames,69.30685888711339,3084.224696496465,0.5927135789483433
126,E09000028,Southwark,184.19201070672216,969.0866561497055,0.1927029816052377
127,E09000029,Sutton,61.17145844453984,1417.9281782141088,0.0444900080520122
128,E09000030,Tower Hamlets,182.34881835536186,1924.2979115919227,0.1026202123788771
129,E09000031,Waltham Forest,132.0090884729045,1858.0951340593676,0.0654682526122405
130,E09000032,Wandsworth,104.88476598196729,1242.6113196747126,0.09362359665463091
131,E09000033,Westminster,198.77392640327187,879.6869275616717,0.1853284154308061
132,E10000003,Cambridgeshire,62.00102933310488,4599.3210027284495,0.0160960637037064
133,E10000007,Derbyshire,105.1302371026112,3191.1389622619436,0.0389487352490549
134,E10000008,Devon,58.95985528450731,3598.266583110857,0.0290945881932159
135,E10000011,East Sussex,58.07255668815516,2161.9962820622322,0.0436370671550363
136,E10000012,Essex,59.27947735179078,4327.921489954071,0.034790547172327005
137,E10000013,Gloucestershire,75.8314024143269,4567.062112558105,0.0226959063703851
138,E10000014,Hampshire,43.44929664007085,4222.501063196358,0.0284041208788494
139,E10000015,Hertfordshire,58.96824998481591,4061.297782272797,0.053175225336042
140,E10000016,Kent,102.32632978291485,4605.846625579546,0.0447491218151539
141,E10000017,Lancashire,89.64743953229068,3810.078778464684,0.0426093420475932
142,E10000018,Leicestershire,59.58526379644124,3815.557797041004,0.014349585123385999
143,E10000019,Lincolnshire,140.54175180323676,3701.663097757084,0.04632006888956981
144,E10000020,Norfolk,101.26109179599742,3416.2688344669596,0.032916376251642204
145,E10000024,Nottinghamshire,143.55108508794018,3561.338370139255,0.0379912862703792
146,E10000025,Oxfordshire,77.63102155577124,3555.1540126613972,0.022310867279373505
147,E10000028,Staffordshire,63.88063700151807,3922.39460608669,0.0166203470487016
148,E10000029,Suffolk,61.83005812669591,4269.290686803617,0.0279916803587924
149,E10000030,Surrey,80.3656730657914,3993.450529060993,0.025267335018912346
150,E10000031,Warwickshire,62.704602172669304,4347.240557949786,0.0210009205883613
151,E10000032,West Sussex,76.51797565861663,3651.3787917395853,0.0331857579816618
152,E10000034,Worcestershire,62.07996139897682,3050.948652311929,0.0173001055970591
