,id,name,bus_area,car_area,ratio
68,E08000006,Salford,36.46053356870646,4266.3375854916285,0.0086238792825881
69,E08000007,Stockport,24.4947757878858,3622.9525092494314,0.0071220394614692
70,E08000008,Tameside,28.987146201659918,3560.761526073688,0.0081511227920292
71,E08000009,Trafford,29.384256810081723,4355.045057364207,0.0070894205269678
72,E08000010,Wigan,30.837938364426172,3678.0630051524145,0.00848447106124965
73,E08000011,Knowsley,31.34774605411497,3097.2496481438643,0.01018296602740055
74,E08000012,Liverpool,47.263718121589434,2424.8264216271637,0.01938251400037765
75,E08000013,St. Helens,25.245267881221626,3683.5151798656048,0.0070440678294192
76,E08000014,Sefton,26.294575301788104,1991.6251353577277,0.0143590602105689
77,E08000015,Wirral,26.98699871732678,1805.64588220679,0.0156716740750762
78,E08000016,Barnsley,22.296666432343002,3306.516134300312,0.0066711439528337
79,E08000017,Doncaster,23.34875313575912,4143.222122840677,0.0057690686860869
80,E08000018,Rotherham,24.352571430904256,4309.659356535982,0.00590986113907435
81,E08000019,Sheffield,30.030014566342963,3238.9299102676296,0.0092533645279167
82,E08000021,Newcastle upon Tyne,41.876065861955574,3324.6570698591313,0.01247016525976535
83,E08000022,North Tyneside,40.09467109524997,2696.260463464362,0.0149415046115099
84,E08000023,South Tyneside,37.865318934716925,2341.245042834498,0.0180178442719157
85,E08000024,Sunderland,37.32368547797456,2693.923210676274,0.0140861941152874
86,E08000025,Birmingham,42.79395032927186,3578.244458397128,0.0122046573668899
87,E08000026,Coventry,27.941021311569298,4579.50912579771,0.0061750998435165
88,E08000027,Dudley,29.227866239591577,2836.466704557163,0.0100452474368718
89,E08000028,Sandwell,35.15691095912247,3955.7606852902154,0.00912761927543195
90,E08000029,Solihull,31.102667886117672,4010.59588239124,0.0076120775573639
91,E08000030,Walsall,34.37583166617174,4114.166146301629,0.0085537884763546
92,E08000031,Wolverhampton,27.100333594332515,3489.152739076836,0.007685192974293
93,E08000032,Bradford,26.897602945774317,2405.6359295980983,0.011044204130385999
94,E08000033,Calderdale,25.1663794642629,2398.4605033653697,0.0112617503246547
95,E08000034,Kirklees,23.760720821021884,2884.486993696496,0.008533734038207948
96,E08000035,Leeds,31.941137410901515,3456.868619504807,0.0101279815379567
97,E08000036,Wakefield,26.783869191854222,3778.587994229965,0.0073607755862279
98,E08000037,Gateshead,40.40338605857856,3249.3794577189665,0.0122323032470268
99,E09000001,City of London,113.04946565031186,1122.1531500348742,0.114868824369761
100,E09000002,Barking and Dagenham,42.11229735975843,3010.7824267222104,0.0143290001505563
101,E09000003,Barnet,56.63099404478297,3051.164112448995,0.0189668607998713
102,E09000004,Bexley,39.88617260118019,2775.5860206304314,0.015997399421490997
103,E09000005,Brent,53.861654522784505,2362.6983623185333,0.022453451871607702
104,E09000006,Bromley,42.42849497508416,2141.7992989810773,0.0204367998329533
105,E09000007,Camden,88.1834948640555,1365.4824857166036,0.0631315014413225
106,E09000008,Croydon,42.62390274148793,1231.369836582273,0.0333027118079585
107,E09000009,Ealing,41.66255520554597,2577.842705044698,0.0157837529253439
108,E09000010,Enfield,38.99126645504347,3398.816302721351,0.0112503565484491
109,E09000011,Greenwich,45.19365917080194,2088.2507340559096,0.0212386829012508
110,E09000012,Hackney,41.31188104461008,1548.212179856877,0.025955010367024
111,E09000013,Hammersmith and Fulham,57.37385520191086,1943.117043873755,0.02996607522659435
112,E09000014,Haringey,59.81509959600318,2323.884222649606,0.0252280216173768
113,E09000015,Harrow,45.709460721634194,2151.6701281613414,0.020945063103839902
114,E09000016,Havering,29.740505911535774,3334.87558334197,0.0092403380442449
115,E09000017,Hillingdon,35.80497381657189,3695.960776944219,0.0100517006771876
116,E09000018,Hounslow,39.881762029259306,2757.6236968414887,0.0139872579355125
117,E09000019,Islington,89.29751881158558,1264.9069819447022,0.07018268784695589
118,E09000020,Kensington and Chelsea,67.65774476216748,1572.1004153829688,0.0414821486324461
119,E09000021,Kingston upon Thames,36.544045844616186,2061.8488285851536,0.0181216692295119
120,E09000022,Lambeth,58.56367152080174,884.9639186340809,0.06579499353068205
121,E09000023,Lewisham,40.62069848366165,1706.1885766270268,0.024495131913656
122,E09000024,Merton,46.53154506838083,1324.2991416379955,0.031684336495196905
123,E09000025,Newham,55.88493188441913,2460.119605133331,0.0232954056209509
124,E09000026,Redbridge,41.00284701439576,3033.805798814042,0.0139720788455305
125,E09000027,Richmond upon Thames,33.45557710072475,2191.0668655170266,0.01512752928045595
126,E09000028,Southwark,53.11693438211024,988.7433015409866,0.0551362901653493
127,E09000029,Sutton,33.6024790709182,1678.7666675827957,0.0214960341514974
128,E09000030,Tower Hamlets,74.32011738455984,1850.1185334513443,0.0370432967344695
129,E09000031,Waltham Forest,44.78863633320448,2582.3853544280855,0.017656360932486598
130,E09000032,Wandsworth,45.53980326086668,1330.4465817178466,0.03398635476316065
131,E09000033,Westminster,85.33211378137199,1447.8035101644182,0.0621803709579547
132,E10000003,Cambridgeshire,11.273459380851431,3544.06123848635,0.0032895432417369
133,E10000007,Derbyshire,24.63301285210848,3241.808414269032,0.0076638657183924
134,E10000008,Devon,13.699621203092317,2291.545556204981,0.0063433153809575
135,E10000011,East Sussex,16.833634207830908,1474.7197429632597,0.0116086866361237
136,E10000012,Essex,7.955483941311076,2986.9030819619347,0.0028866637556179
137,E10000013,Gloucestershire,18.47934292311656,3437.6902785850166,0.0060297325683108
138,E10000014,Hampshire,7.80707318318685,3237.8538557653583,0.0026644749837783
139,E10000015,Hertfordshire,9.045461884222805,3388.48873460786,0.0029405651396033
140,E10000016,Kent,13.96034099186299,2567.6584712742697,0.005759703969035
141,E10000017,Lancashire,24.41590855537195,3001.361770569527,0.008843320965561
142,E10000018,Leicestershire,15.718440755150475,3746.5108559046075,0.0042236410063998
143,E10000019,Lincolnshire,13.92464845124326,3295.756623838047,0.0045209823655986
144,E10000020,Norfolk,14.530940050830308,3045.279863045853,0.0052487764245692
145,E10000024,Nottinghamshire,25.03816720905133,3533.011981515508,0.0073671068273729
146,E10000025,Oxfordshire,17.468068319796735,3362.2410570226416,0.0052851885228811495
147,E10000028,Staffordshire,16.539600915577424,3483.975848064444,0.0048054846379847
148,E10000029,Suffolk,13.018298704819914,2561.816581230369,0.0049214429776134
149,E10000030,Surrey,18.983363420666606,3201.920353164038,0.00630509669359565
150,E10000031,Warwickshire,15.176678402065674,3776.351230024929,0.004001730327142799
151,E10000032,West Sussex,17.512775037491235,2143.5813249750518,0.00822022248562005
152,E10000034,Worcestershire,15.072430935247375,3383.7322403379226,0.0044316468989005
