,id,name,bus_area,car_area,ratio
62,E06000066,Somerset,13.333870670643707,2554.174427065825,0.005485067960475228
63,E08000001,Bolton,33.374862219867666,3575.9823382098944,0.009265553780924187
64,E08000002,Bury,37.68401777471353,3768.9255701329344,0.009924555771890808
65,E08000003,Manchester,44.385721733778276,3795.5478584420953,0.011842525493543588
66,E08000004,Oldham,33.47170255844211,3435.2929125088167,0.009822249819097866
67,E08000005,Rochdale,32.223299437680325,3551.851962910507,0.009044878675675634
68,E08000006,Salford,37.51629157165057,4273.059279574676,0.008862354465974413
69,E08000007,Stockport,27.205228897186107,3588.207595953335,0.0074998919264758785
70,E08000008,Tameside,30.2431324266722,3553.174340514619,0.008464869008256928
71,E08000009,Trafford,34.009983870871956,4278.827537640197,0.007976638525645665
72,E08000010,Wigan,33.29849515266295,3656.2994922068524,0.00922456083016132
73,E08000011,Knowsley,31.10602409670723,3070.9500427721127,0.010099820505875648
74,E08000012,Liverpool,46.33639925809185,2440.1426419414106,0.019143273404649507
75,E08000013,St. Helens,28.813611818549866,3666.858847138982,0.00797559239454484
76,E08000014,Sefton,27.931446020043712,1840.9858396759407,0.017149977305447053
77,E08000015,Wirral,28.508931401805558,1740.3981697898448,0.016532811463024738
78,E08000016,Barnsley,25.168333270666405,3255.7982164161817,0.007760681089609737
79,E08000017,Doncaster,27.145885119231153,4121.864618831526,0.0065899313049478225
80,E08000018,Rotherham,26.236617856829167,4092.3479326660827,0.0065422729033630155
81,E08000019,Sheffield,33.2454797440748,3242.000868494811,0.01033148946169304
82,E08000021,Newcastle upon Tyne,49.05636000627038,3278.7079355617634,0.015221828140354976
83,E08000022,North Tyneside,41.83256748039593,2633.797553154659,0.0162072231289932
84,E08000023,South Tyneside,39.26621955052572,2217.8167846788256,0.01875627538253426
85,E08000024,Sunderland,41.166042196193914,2666.4064241030105,0.01622782626538219
86,E08000025,Birmingham,44.72786753749834,3629.719234562517,0.012669921393228855
87,E08000026,Coventry,31.60185590838236,4548.402491601761,0.007031715015659642
88,E08000027,Dudley,29.832556245952695,2917.12351045368,0.010253464491000626
89,E08000028,Sandwell,38.839313660048084,3959.4980371086417,0.009795536679008142
90,E08000029,Solihull,30.033180309884973,3980.1235165090984,0.007806005880025457
91,E08000030,Walsall,38.76107814904817,4090.1016308379776,0.009520766506217615
92,E08000031,Wolverhampton,30.871573755936762,3509.1282559031642,0.00881622726356736
93,E08000032,Bradford,29.167883717937205,2486.518821375847,0.011628553053595728
94,E08000033,Calderdale,28.27839933034713,2326.1254251318,0.012255555328804884
95,E08000034,Kirklees,26.020720987717077,2848.7106500306713,0.009297870424765316
96,E08000035,Leeds,34.38574535130979,3371.427822899823,0.010366673272707575
97,E08000036,Wakefield,29.347130907039798,3738.033043218729,0.008358122812510431
98,E08000037,Gateshead,42.0186432791994,3245.466128272923,0.012933945316211656
99,E09000001,City of London,133.37935022835714,1116.1782255684025,0.11756212328429878
100,E09000002,Barking and Dagenham,44.595506267181335,3005.946378330508,0.01483792565885183
101,E09000003,Barnet,59.42063432520775,3123.879928258816,0.019469567813505968
102,E09000004,Bexley,42.22162630709001,2715.004094982783,0.016103840310508922
103,E09000005,Brent,58.93145085177243,2414.5923775667306,0.024861591343382075
104,E09000006,Bromley,42.75259846633488,2238.81221063536,0.022542289137740996
105,E09000007,Camden,96.96515311096928,1504.3932815808619,0.07399875425724818
106,E09000008,Croydon,45.54497973416628,1465.0316317405702,0.034752370300103565
107,E09000009,Ealing,45.765658276801744,2677.0131527399867,0.017673118281033236
108,E09000010,Enfield,41.6060331621803,3489.710432183973,0.012183113580628856
109,E09000011,Greenwich,47.39213022451506,2157.010271416018,0.023665534184770798
110,E09000012,Hackney,49.981575248700516,1649.596047903204,0.03425223407634971
111,E09000013,Hammersmith and Fulham,60.733112207099914,1897.04505132674,0.03190194037229229
112,E09000014,Haringey,64.5678945512801,2360.8614766269166,0.028650556363451443
113,E09000015,Harrow,52.15198163986682,2253.9527614351796,0.02376787763687928
114,E09000016,Havering,33.152998140652784,3383.4364612797285,0.010485140941874534
115,E09000017,Hillingdon,39.069055744765706,3537.1083314290104,0.011510786874073892
116,E09000018,Hounslow,42.45930264196913,2809.2622068698824,0.015528019792314052
117,E09000019,Islington,94.27312905881796,1296.4501940475934,0.07716046112843471
118,E09000020,Kensington and Chelsea,72.68761689215503,1625.5909532262983,0.04492381579522188
119,E09000021,Kingston upon Thames,38.58386752152386,2041.3274116367586,0.02185438617419227
